tinh,huyen,xa,Ho,x,y,prop.ho,songuoi,danso,pro.pop,area_km,songuoi_km,danso_km,distm_km,rank,geometry
Thanh Hoa,Sam Son,Phuong Quang Chau,Mai,105.8785157,19.75820372,0.783630031,14,9355,0.149652592,7.9959104,1.750895057,1169.97309,140.6838581,3782,
Tuyen Quang,Chiem Hoa,Xa Phuc Thinh,Mai,105.2325148,22.16053458,0.783630031,14,4275,0.32748538,21.78444012,0.642660538,196.2409856,140.7212058,3783,
Thanh Hoa,Dong Son,Xa Dong Phu,Mai,105.716927,19.7638421,0.783630031,5,4345,0.115074799,5.740453008,0.871011398,756.9089049,140.7228166,3784,
Thanh Hoa,Thanh Hoa,Xa Quang Tam,Mai,105.8459105,19.75718279,0.783630031,25,8351,0.299365345,3.770945995,6.62963618,2214.563669,140.7675257,3785,
Thanh Hoa,Thanh Hoa,Xa Quang Thinh,Mai,105.771509,19.758497,0.783630031,80,8305,0.963275135,4.889374307,16.36201178,1698.581348,140.8632703,3786,
Quang Ninh,Cam Pha,Phuong Quang Hanh,Mai,107.2054463,20.99441561,0.783630031,160,21119,0.757611629,57.24070893,2.795213459,368.9507065,140.9046122,3787,
Bac Kan,Cho Don,Xa Tan Lap,Mai,105.6260524,22.28400582,0.783630031,5,1351,0.370096225,31.07434733,0.160904425,43.47637573,140.9263165,3788,
Thanh Hoa,Dong Son,Xa Dong Quang,Mai,105.7409293,19.75957405,0.783630031,208,4575,4.546448087,7.026111742,29.60385596,651.142505,140.9674704,3789,
Thanh Hoa,Trieu Son,Xa Binh Son,Mai,105.4474567,19.81225279,0.783630031,7,3037,0.230490616,17.2984665,0.404660147,175.5646953,141.0893524,3790,
Tuyen Quang,Chiem Hoa,Xa Hoa Phu,Mai,105.1662036,22.13057085,0.783630031,22,5346,0.411522634,58.18472008,0.378106141,91.87979236,141.0991508,3791,
Lang Son,Loc Binh,Xa Tu Doan,Mai,106.9753117,21.74657626,0.783630031,75,6801,1.102779003,24.86192028,3.016661592,273.5508731,141.142134,3792,
Thanh Hoa,Thanh Hoa,Xa Dong Vinh,Mai,105.7538559,19.75625629,0.783630031,167,3653,4.571584999,4.417604557,37.80329313,826.9187414,141.2306712,3793,
Tuyen Quang,Chiem Hoa,Xa Xuan Quang,Mai,105.2773641,22.18686865,0.783630031,10,4575,0.218579235,36.2624442,0.275767401,126.1635861,141.3092767,3794,
Thanh Hoa,Trieu Son,Xa Dong Loi,Mai,105.6615676,19.76400795,0.783630031,295,6243,4.725292327,5.7275824,51.50515163,1089.988683,141.3944765,3795,
Lang Son,Loc Binh,Xa San Vien,Mai,107.0206934,21.68414345,0.783630031,2,2841,0.070397747,64.86768826,0.030831991,43.79684364,141.4075129,3796,
Tuyen Quang,Ham Yen,Thi tran Tan Yen,Mai,105.0245174,22.04607187,0.783630031,103,10924,0.942878067,32.82217028,3.138122772,332.8238171,141.4670036,3797,
Thanh Hoa,Trieu Son,Xa Dong Thang,Mai,105.6878084,19.76002481,0.783630031,25,4785,0.52246604,6.943803173,3.600332466,689.103634,141.4761172,3798,
Tuyen Quang,Chiem Hoa,Xa Yen Lap,Mai,105.3863446,22.23055058,0.783630031,38,6127,0.620205647,70.13209242,0.541834682,87.36371309,141.4902028,3799,
Thanh Hoa,Sam Son,Phuong Quang Tho,Mai,105.8614893,19.750482,0.783630031,64,8803,0.727024878,4.608000624,13.88888701,1910.373005,141.5130358,3800,
Thanh Hoa,Sam Son,Phuong Trung Son,Mai,105.9003897,19.75051012,0.783630031,60,14998,0.40005334,2.317242383,25.89284593,6472.348388,141.6007939,3801,
Thanh Hoa,Trieu Son,Xa Van Son,Mai,105.5914062,19.77048459,0.783630031,20,6047,0.330742517,15.83859925,1.262737928,381.7888126,141.8969054,3802,
Yen Bai,Tran Yen,Xa Tan Dong,Mai,104.7980787,21.84889175,0.783630031,4,3849,0.103923097,27.84755678,0.143639172,138.2167933,141.9562434,3803,
Bac Kan,Ba Be,Xa Dong Phuc,Mai,105.743972,22.30721733,0.783630031,1,2754,0.036310821,58.60995971,0.017061947,46.98860081,141.996406,3804,
Thanh Hoa,Thanh Hoa,Xa Quang Cat,Mai,105.8354058,19.74556707,0.783630031,39,9284,0.420077553,6.704605691,5.816896891,1384.719762,142.0613963,3805,
Yen Bai,Yen Binh,Xa Tich Coc,Mai,104.9793738,22.0200527,0.783630031,5,2161,0.231374364,15.02537606,0.332770373,143.8233554,142.1119612,3806,
Yen Bai,Yen Binh,Xa Ngoc Chan,Mai,104.9081902,21.9639307,0.783630031,1,2356,0.042444822,29.99161882,0.033342648,78.55527952,142.3358024,3807,
Thanh Hoa,Trieu Son,Xa Trieu Thanh,Mai,105.5309441,19.77676044,0.783630031,60,5953,1.007895179,10.10634491,5.936864471,589.0359032,142.5584359,3808,
Thanh Hoa,Quang Xuong,Xa Quang Dinh,Mai,105.8078975,19.74161134,0.783630031,28,5824,0.480769231,5.94709579,4.708180428,979.301529,142.5601353,3809,
Thanh Hoa,Sam Son,Phuong Bac Son,Mai,105.8956312,19.74164175,0.783630031,73,8404,0.868633984,1.614340495,45.21970441,5205.841039,142.5646352,3810,
Thanh Hoa,Quang Xuong,Xa Quang Tan,Mai,105.7822793,19.74188428,0.783630031,110,9765,1.126472094,6.115528605,17.98699787,1596.754857,142.6385996,3811,
Yen Bai,Tran Yen,Xa Bao Dap,Mai,104.7653046,21.82220847,0.783630031,10,5088,0.196540881,14.41933045,0.693513477,352.8596571,142.7545986,3812,
Thanh Hoa,Trieu Son,Xa Thai Hoa,Mai,105.6097014,19.75882264,0.783630031,28,8514,0.328870096,17.10458151,1.636988311,497.7613744,142.8160567,3813,
Thanh Hoa,Muong Lat,Thi tran Muong Lat,Mai,104.5906276,20.51832521,0.783630031,51,3048,1.673228346,9.200072301,5.543434696,331.3017442,142.8449664,3814,
Thanh Hoa,Nhu Thanh,Xa Xuan Du,Mai,105.5547846,19.76790617,0.783630031,34,6558,0.518450747,17.51286272,1.941430167,374.4676187,142.9537638,3815,
Thanh Hoa,Dong Son,Xa Dong Nam,Mai,105.7128511,19.7431059,0.783630031,9,5091,0.176782557,9.537375736,0.943655807,533.794635,143.049438,3816,
Yen Bai,Van Yen,Xa Hoang Thang,Mai,104.7366723,21.79121184,0.783630031,54,2264,2.385159011,19.98934963,2.701438566,113.2603132,143.0634359,3817,
Thanh Hoa,Thuong Xuan,Xa Van Xuan,Mai,105.2324559,19.87494389,0.783630031,7,5508,0.127087872,139.1160169,0.050317714,39.59285294,143.0909262,3818,
Thanh Hoa,Quang Xuong,Xa Quang Trach,Mai,105.7596508,19.73759703,0.783630031,35,5440,0.643382353,5.008026235,6.988781279,1086.25629,143.2497461,3819,
Thanh Hoa,Nhu Thanh,Xa Can Khe,Mai,105.4968138,19.77842072,0.783630031,18,5716,0.314905528,21.90510527,0.821726249,260.9437356,143.2563229,3820,
Yen Bai,Van Chan,Xa Son Thinh,Mai,104.5930651,21.56487972,0.783630031,36,9091,0.39599604,32.16590224,1.119197582,282.6284782,143.3553461,3821,
Yen Bai,Yen Binh,Xa Bao Ai,Mai,104.8291809,21.90398922,0.783630031,19,7986,0.237916354,59.34330483,0.320170912,134.5728895,143.5253241,3822,
Thanh Hoa,Thuong Xuan,Xa Luan Thanh,Mai,105.4126796,19.79930217,0.783630031,13,6960,0.186781609,34.88411346,0.372662473,199.5177549,143.5728067,3823,
Thanh Hoa,Sam Son,Phuong Truong Son,Mai,105.8896142,19.73208683,0.783630031,46,13249,0.347196015,3.757397205,12.24251722,3526.111102,143.6026181,3824,
Thanh Hoa,Sam Son,Xa Quang Minh,Mai,105.838892,19.73019306,0.783630031,15,5017,0.298983456,3.933950363,3.812961175,1275.308414,143.7596587,3825,
Thanh Hoa,Sam Son,Phuong Quang Vinh,Mai,105.8655367,19.73017759,0.783630031,16,9701,0.16493145,4.604171723,3.475109306,2107.002211,143.7646486,3826,
Tuyen Quang,Ham Yen,Xa Tan Thanh,Mai,105.0611547,22.09689498,0.783630031,86,8863,0.970326075,50.7105143,1.695900765,174.7763777,143.7879956,3827,
Tuyen Quang,Ham Yen,Xa Minh Huong,Mai,105.1092451,22.12743072,0.783630031,8,9151,0.08742214,64.30643355,0.124404349,142.3030247,143.8586799,3828,
Thanh Hoa,Quang Xuong,Thi tran Quang Xuong,Mai,105.7838465,19.73011246,0.783630031,426,3504,12.15753425,1.2199463,349.1956982,2872.257574,143.9321373,3829,
Lang Son,Van Lang,Xa Thanh Long,Mai,106.6759198,22.07550175,0.783630031,1,2721,0.036751194,37.64212145,0.026565984,72.28604275,144.0244035,3830,
Thanh Hoa,Nong Cong,Xa Tan Phuc,Mai,105.6739584,19.73730166,0.783630031,4,4845,0.08255934,6.884294832,0.58103264,703.775785,144.1516398,3831,
Lang Son,Van Lang,Xa Tan Viet,Mai,106.5610692,22.1492386,0.783630031,1,1266,0.078988942,28.32763488,0.035301217,44.69134135,144.2471519,3832,
Thanh Hoa,Quang Xuong,Xa Quang Yen,Mai,105.7305258,19.72788806,0.783630031,22,6379,0.344881643,7.202566659,3.054466698,885.656503,144.5540487,3833,
Thanh Hoa,Quang Xuong,Xa Quang Duc,Mai,105.8050734,19.72213304,0.783630031,219,6630,3.303167421,6.195742154,35.34685507,1070.089722,144.7247516,3834,
Quang Ninh,Cam Pha,Xa Duong Huy,Mai,107.2428376,21.05820283,0.783630031,14,3078,0.454840806,47.61912629,0.293999514,64.63789322,144.7469037,3835,
Thanh Hoa,Nong Cong,Xa Tan Tho,Mai,105.6467951,19.73470828,0.783630031,5,4125,0.121212121,5.457335678,0.916197994,755.863345,144.8256902,3836,
Thanh Hoa,Trieu Son,Xa Tan Ninh,Mai,105.6221189,19.73814982,0.783630031,49,8661,0.565754532,20.61347489,2.377085876,420.1620565,144.8505978,3837,
Lang Son,Trang Dinh,Xa Hung Viet,Mai,106.5177367,22.1787122,0.783630031,1,1626,0.061500615,31.79466512,0.031451817,51.140655,144.8676603,3838,
Lang Son,Loc Binh,Xa Khuat Xa,Mai,107.0204418,21.74389726,0.783630031,67,5262,1.273280122,27.45399563,2.440446225,191.6660901,144.8718504,3839,
Yen Bai,Van Chan,Xa Suoi Giang,Mai,104.6035589,21.61903982,0.783630031,5,3535,0.141442716,60.58135856,0.082533639,58.35128303,144.9469477,3840,
Thanh Hoa,Sam Son,Xa Quang Hung,Mai,105.8447539,19.71935581,0.783630031,43,6197,0.693884137,3.838302429,11.20286919,1614.515822,144.9554446,3841,
Lang Son,Trang Dinh,Xa Hung Son,Mai,106.4769124,22.20193364,0.783630031,4,3839,0.1041938,36.30081879,0.110190352,105.7551903,145.1939903,3842,
Bac Kan,Cho Don,Xa Dong Lac,Mai,105.5827453,22.31627041,0.783630031,2,2216,0.090252708,37.10687655,0.053898366,59.71938913,145.2394052,3843,
Thanh Hoa,Quang Xuong,Xa Quang Giao,Mai,105.8278566,19.71631423,0.783630031,239,4513,5.295812098,3.971340384,60.18119247,1136.392141,145.3102534,3844,
Thanh Hoa,Quang Xuong,Xa Quang Phong,Mai,105.7758919,19.71703293,0.783630031,781,7427,10.51568601,7.345750539,106.3199731,1011.060743,145.420554,3845,
Thanh Hoa,Nong Cong,Xa Hoang Son,Mai,105.6934931,19.72319198,0.783630031,28,4163,0.672591881,6.783680661,4.127552784,613.6786514,145.4569891,3846,
Tuyen Quang,Chiem Hoa,Xa Hung My,Mai,105.2896046,22.23464734,0.783630031,21,5023,0.418076847,65.70808692,0.319595365,76.44416745,145.6135269,3847,
Lang Son,Trang Dinh,Xa De Tham,Mai,106.4424484,22.22207119,0.783630031,10,4331,0.230893558,39.87197101,0.250802751,108.6226713,145.653908,3848,
Quang Ninh,Cam Pha,Phuong Cam Thach,Mai,107.2519749,21.01017214,0.783630031,87,14707,0.591555042,4.349101383,20.00413242,3381.61811,145.6974766,3849,
Thanh Hoa,Nhu Thanh,Xa Xuan Tho,Mai,105.4721991,19.76142052,0.783630031,1,2330,0.042918455,18.35652677,0.054476536,126.93033,145.7511628,3850,
Yen Bai,Van Yen,Xa Vien Son,Mai,104.6890549,21.77287867,0.783630031,21,3514,0.597609562,42.39891028,0.495295748,82.87948857,145.9283735,3851,
Thanh Hoa,Thuong Xuan,Xa Luan Khe,Mai,105.3460167,19.79889241,0.783630031,1,6438,0.015532774,56.33572959,0.017750724,114.2791626,145.979043,3852,
Thanh Hoa,Quang Xuong,Xa Quang Hoa,Mai,105.7483126,19.71285171,0.783630031,29,6105,0.475020475,6.415960448,4.519977988,951.5332972,146.0649697,3853,
Yen Bai,Van Yen,Xa Xuan Ai,Mai,104.720558,21.81812147,0.783630031,20,3773,0.530082163,16.8320665,1.188208233,224.1554832,146.1688956,3854,
Thanh Hoa,Sam Son,Xa Quang Dai,Mai,105.8452939,19.70736567,0.783630031,17,6315,0.269200317,2.192298045,7.754420089,2880.538992,146.2825268,3855,
Yen Bai,Van Yen,Xa Yen Hung,Mai,104.7473658,21.85301591,0.783630031,5,2145,0.233100233,10.7460715,0.465286314,199.6078287,146.3185781,3856,
Tuyen Quang,Chiem Hoa,Xa Tan An,Mai,105.1863295,22.19712697,0.783630031,7,5722,0.122334848,55.96975516,0.125067547,102.2337865,146.5208089,3857,
Thanh Hoa,Muong Lat,Xa Ten Tan,Mai,104.5433093,20.53745946,0.783630031,9,4173,0.215672178,121.6111185,0.074006391,34.3142967,146.5760365,3858,
Thanh Hoa,Nong Cong,Xa Tan Khang,Mai,105.6480846,19.71802589,0.783630031,64,5473,1.169376941,10.65599001,6.006011637,513.6078389,146.6333582,3859,
Thanh Hoa,Nong Cong,Xa Hoang Giang,Mai,105.7113887,19.71050153,0.783630031,31,5361,0.578250326,6.324077579,4.901900651,847.7125609,146.6561377,3860,
Yen Bai,Van Chan,Xa An Luong,Mai,104.6167889,21.6786811,0.783630031,2,4101,0.048768593,68.05455776,0.029388186,60.26047535,146.8217768,3861,
Yen Bai,Yen Binh,Xa Xuan Long,Mai,104.909227,22.02118022,0.783630031,15,3761,0.398830098,78.04524425,0.192196208,48.18999589,146.9280138,3862,
Quang Ninh,Cam Pha,Phuong Cam Thuy,Mai,107.2640137,21.01145263,0.783630031,103,14413,0.714632623,2.83207049,36.36915125,5089.209485,146.9463201,3863,
Lang Son,Van Lang,Xa Thuy Hung,Mai,106.660735,22.11929039,0.783630031,1,1614,0.061957869,29.84095215,0.033510995,54.08674602,147.0441581,3864,
Thanh Hoa,Quang Xuong,Xa Quang Nhan,Mai,105.8120205,19.70077897,0.783630031,95,6722,1.41326986,6.970169362,13.629511,964.3955047,147.065773,3865,
Thanh Hoa,Nong Cong,Xa Trung Chinh,Mai,105.6719712,19.71022794,0.783630031,166,4695,3.535676251,5.342621595,31.07088852,878.7820579,147.1509504,3866,
Lang Son,Loc Binh,Xa Yen Khoai,Mai,107.0082726,21.79839321,0.783630031,6,3532,0.169875425,26.20746641,0.22894239,134.7707537,147.2073142,3867,
Thanh Hoa,Quang Xuong,Xa Quang Ninh,Mai,105.7844091,19.69925821,0.783630031,73,5941,1.228749369,6.27993909,11.62431657,946.0282839,147.3410811,3868,
Yen Bai,Van Yen,Xa Mo Vang,Mai,104.6462661,21.73589789,0.783630031,3,4680,0.064102564,99.86258258,0.030041282,46.86439985,147.4089011,3869,
Lang Son,Dinh Lap,Xa Chau Son,Mai,107.1908644,21.47169092,0.783630031,10,1594,0.627352572,97.66456286,0.102391284,16.32117068,147.5082796,3870,
Thanh Hoa,Quang Xuong,Xa Quang Hai,Mai,105.8389159,19.69599821,0.783630031,45,9324,0.482625483,4.059507227,11.08508927,2296.830496,147.5449012,3871,
Thanh Hoa,Nhu Thanh,Xa Phuong Nghi,Mai,105.5324616,19.72980043,0.783630031,7,4817,0.145318663,36.43551838,0.192120225,132.2061607,147.5830092,3872,
Thanh Hoa,Quang Xuong,Xa Quang Long,Mai,105.7257155,19.69895335,0.783630031,13,4837,0.268761629,6.266712899,2.074452781,771.8560078,147.7888929,3873,
Quang Ninh,Cam Pha,Phuong Cam Trung,Mai,107.2722748,21.00877748,0.783630031,111,15434,0.719191396,1.857034531,59.77271727,8311.100166,147.8104645,3874,
Thanh Hoa,Quan Son,Xa Na Meo,Mai,104.6585157,20.30007619,0.783630031,13,3912,0.332310838,127.0755952,0.102301311,30.78482531,148.1084637,3875,
Yen Bai,Van Yen,Xa Yen Thai,Mai,104.7522692,21.88499437,0.783630031,6,2677,0.22413149,34.73977302,0.1727127,77.05864972,148.1526044,3876,
Tuyen Quang,Na Hang,Xa Thanh Tuong,Mai,105.3679619,22.28932543,0.783630031,5,2774,0.180245133,103.2980882,0.048403606,26.8543208,148.2551648,3877,
Thanh Hoa,Quang Xuong,Xa Quang Hop,Mai,105.7617356,19.69188125,0.783630031,25,6176,0.404792746,6.977899002,3.582740305,885.080165,148.2860845,3878,
Thanh Hoa,Thuong Xuan,Xa Tan Thanh,Mai,105.3937831,19.7599959,0.783630031,2,5211,0.038380349,36.97413976,0.05409186,140.9363418,148.3282346,3879,
Yen Bai,Van Chan,Thi tran NT Nghia Lo,Mai,104.5431415,21.57214925,0.783630031,32,5131,0.623660105,17.13511594,1.867509978,299.4435531,148.4074269,3880,
Thanh Hoa,Nong Cong,Xa Trung Y,Mai,105.6910762,19.69652392,0.783630031,10,2271,0.440334654,2.966872842,3.370552273,765.4524211,148.4189653,3881,
Bac Kan,Ba Be,Xa Quang Khe,Mai,105.6976093,22.36151707,0.783630031,7,3374,0.20746888,55.41771466,0.126313401,60.88305915,148.4264533,3882,
Quang Ninh,Cam Pha,Phuong Cam Thanh,Mai,107.2786153,21.01295865,0.783630031,66,10255,0.643588493,1.316119833,50.14740933,7791.843677,148.4613112,3883,
Son La,Bac Yen,Thi tran Bac Yen,Mai,104.4391962,21.24020843,0.783630031,6,5528,0.10853835,8.117578843,0.739136646,680.9912299,148.4697326,3884,
Lang Son,Loc Binh,Xa Tinh Bac,Mai,107.0803619,21.7160915,0.783630031,1,1986,0.050352467,48.98726309,0.020413469,40.54115039,148.5227126,3885,
Thanh Hoa,Nong Cong,Xa Trung Thanh,Mai,105.6614512,19.69748545,0.783630031,24,3996,0.600600601,7.592723845,3.160920967,526.2933411,148.6922489,3886,
Thanh Hoa,Thuong Xuan,Xa Xuan Loc,Mai,105.2907585,19.79172518,0.783630031,1,3649,0.027404768,33.33663176,0.029997032,109.4591687,148.8871809,3887,
Thanh Hoa,Quang Xuong,Xa Quang Luu,Mai,105.8228986,19.68243875,0.783630031,297,8860,3.35214447,6.732153003,44.11664439,1316.072287,149.0689462,3888,
Yen Bai,Luc Yen,Xa An Phu,Mai,104.8426184,21.99083525,0.783630031,1,4895,0.020429009,42.16858164,0.023714338,116.0816847,149.1861822,3889,
Quang Ninh,Cam Pha,Phuong Cam Binh,Mai,107.2854875,21.00379047,0.783630031,115,10359,1.110145767,1.916519342,60.00461227,5405.111117,149.1955172,3890,
Quang Ninh,Cam Pha,Phuong Cam Tay,Mai,107.2858875,21.02903784,0.783630031,73,6602,1.105725538,4.936690405,14.78723477,1337.333205,149.1990961,3891,
Tuyen Quang,Ham Yen,Xa Yen Phu,Mai,104.9756404,22.09958776,0.783630031,53,8437,0.628185374,93.95750386,0.564084802,89.79591468,149.2390055,3892,
Yen Bai,Yen Binh,Xa Tan Nguyen,Mai,104.7823984,21.93369327,0.783630031,30,5578,0.537827178,34.59294643,0.867228817,161.2467447,149.3165797,3893,
Thanh Hoa,Quang Xuong,Xa Quang Van,Mai,105.7372646,19.68417938,0.783630031,10,4968,0.201288245,6.989231838,1.430772398,710.8077276,149.3177422,3894,
Thanh Hoa,Quang Xuong,Xa Quang Binh,Mai,105.7924945,19.67865198,0.783630031,47,6477,0.725644589,7.026296461,6.689156978,921.8227606,149.5831386,3895,
Bac Kan,Cho Don,Xa Nam Cuong,Mai,105.6141757,22.36255986,0.783630031,6,3095,0.193861066,32.27202197,0.185919556,95.90350437,149.7076647,3896,
Yen Bai,Van Yen,Xa Yen Hop,Mai,104.7018733,21.84859112,0.783630031,54,4033,1.338953633,17.91581583,3.014096623,225.1083644,149.7370811,3897,
Yen Bai,Van Chan,Xa Thach Luong,Mai,104.5135494,21.53928604,0.783630031,8,4827,0.165734411,8.090817057,0.988775292,596.602292,149.8229172,3898,
Thanh Hoa,Nong Cong,Xa Te Tan,Mai,105.7075082,19.6817184,0.783630031,1,3059,0.032690422,5.614984564,0.17809488,544.7922368,149.867068,3899,
Lang Son,Trang Dinh,Xa Quoc Viet,Mai,106.5913166,22.19161304,0.783630031,7,2982,0.234741784,48.23041399,0.145136635,61.82820659,149.8752741,3900,
Lang Son,Trang Dinh,Xa Tan Tien,Mai,106.3245981,22.30784291,0.783630031,1,2606,0.038372985,73.46374897,0.013612156,35.47327813,149.891828,3901,
Thanh Hoa,Nhu Thanh,Xa Mau Lam,Mai,105.5868817,19.69575671,0.783630031,35,8971,0.390146026,42.61380012,0.821330177,210.5186577,150.1129838,3902,
Yen Bai,Van Chan,Xa Phu Nham,Mai,104.5406857,21.60500173,0.783630031,3,7289,0.041157909,20.91781175,0.143418443,348.4590113,150.1360563,3903,
Yen Bai,Van Chan,Xa Thanh Luong,Mai,104.5230222,21.56881544,0.783630031,6,3002,0.199866755,3.251785863,1.845139949,923.1850211,150.1721292,3904,
Lang Son,Trang Dinh,Thi tran That Khe,Mai,106.4738281,22.25435529,0.783630031,26,4411,0.589435502,0.885047293,29.37696122,4983.91446,150.267593,3905,
Thanh Hoa,Nong Cong,Xa Te Thang,Mai,105.6697791,19.6807479,0.783630031,16,5058,0.316330565,10.29494388,1.554160974,491.3091379,150.4174326,3906,
Quang Ninh,Cam Pha,Phuong Cam Dong,Mai,107.2990457,21.02193118,0.783630031,65,10662,0.609641718,6.982593702,9.308861831,1526.939767,150.5722981,3907,
Lang Son,Trang Dinh,Xa Khang Chien,Mai,106.5298916,22.23134139,0.783630031,1,2551,0.039200314,31.97897117,0.031270549,79.77117171,150.5936282,3908,
Thanh Hoa,Nhu Xuan,Xa Thuong Ninh,Mai,105.4421526,19.72310847,0.783630031,6,6683,0.089780039,50.12223873,0.119707343,133.3340284,150.6966136,3909,
Quang Ninh,Cam Pha,Phuong Mong Duong,Mai,107.2982214,21.10908776,0.783630031,97,15042,0.644861056,120.3789933,0.80578843,124.9553563,150.704134,3910,
Thanh Hoa,Quang Xuong,Xa Quang Ngoc,Mai,105.7564055,19.6686842,0.783630031,28,8402,0.333253987,8.800285773,3.181714858,954.7417228,150.8843518,3911,
Yen Bai,Van Yen,Xa Yen Phu,Mai,104.6750819,21.83382178,0.783630031,47,4389,1.070858966,15.5259681,3.027186433,282.6876863,150.9886772,3912,
Thanh Hoa,Quang Xuong,Xa Quang Thai,Mai,105.8329806,19.66414658,0.783630031,24,10151,0.236429908,4.171177921,5.753770387,2433.605133,151.0770419,3913,
Lang Son,Loc Binh,Xa Tu Mich,Mai,107.0696507,21.777172,0.783630031,22,3708,0.593311758,53.03310661,0.414835212,69.91858929,151.1471331,3914,
Thanh Hoa,Quang Xuong,Xa Quang Loc,Mai,105.8139757,19.66363332,0.783630031,12,6132,0.195694716,5.380281131,2.230366724,1139.717396,151.171021,3915,
Yen Bai,Nghia Lo,Phuong Cau Thia,Mai,104.5192093,21.58603164,0.783630031,6,2641,0.227186672,1.121573101,5.349629011,2354.72837,151.2951431,3916,
Thanh Hoa,Nong Cong,Xa Te Nong,Mai,105.7102625,19.66388857,0.783630031,12,5353,0.224173361,6.900356238,1.73904065,775.7570502,151.8031857,3917,
Yen Bai,Van Yen,Thi tran Mau A,Mai,104.6982081,21.87766916,0.783630031,76,11392,0.667134831,7.891706253,9.630363518,1443.540805,151.999783,3918,
Quang Ninh,Cam Pha,Phuong Cam Son,Mai,107.3128207,21.01524174,0.783630031,125,18498,0.67574873,12.03446722,10.3868329,1537.085079,152.0130566,3919,
Quang Ninh,Ba Che,Thi tran Ba Che,Mai,107.2921258,21.27012616,0.783630031,9,4535,0.19845645,6.993453505,1.286917829,648.4635948,152.0942853,3920,
Thanh Hoa,Nong Cong,Xa Te Loi,Mai,105.6692852,19.66471949,0.783630031,21,5596,0.375268049,10.04490892,2.090611291,557.0981327,152.1844408,3921,
Thanh Hoa,Quang Xuong,Xa Quang Truong,Mai,105.7714129,19.6558965,0.783630031,11,5474,0.200949945,6.975509027,1.576945848,784.7455976,152.2038402,3922,
Yen Bai,Van Chan,Xa Phuc Son,Mai,104.4896472,21.54154508,0.783630031,3,6890,0.043541364,12.21986223,0.245501949,563.8361439,152.2149162,3923,
Lang Son,Trang Dinh,Xa Chi Lang,Mai,106.4399734,22.29058632,0.783630031,5,3473,0.143967751,29.6171398,0.168821163,117.2631802,152.4616694,3924,
Yen Bai,Nghia Lo,Phuong Tan An,Mai,104.5085069,21.59064186,0.783630031,33,6127,0.538599641,2.865566746,11.51604654,2138.145973,152.5152175,3925,
Tuyen Quang,Ham Yen,Xa Phu Luu,Mai,105.0457668,22.18327948,0.783630031,15,9887,0.151714372,88.64271614,0.169218641,111.5376472,152.6049204,3926,
Yen Bai,Van Chan,Xa Hanh Son,Mai,104.4967362,21.56714294,0.783630031,7,5611,0.124754946,7.79460255,0.898057336,719.8571016,152.6061306,3927,
Thanh Hoa,Thuong Xuan,Xa Xuan Thang,Mai,105.3260176,19.74160559,0.783630031,1,3935,0.025412961,40.64126566,0.024605533,96.82277203,152.6506839,3928,
Thanh Hoa,Quang Xuong,Xa Quang Linh,Mai,105.7978407,19.65069759,0.783630031,42,4276,0.98222638,4.797369973,8.754796949,891.3217084,152.6540597,3929,
Yen Bai,Nghia Lo,Phuong Trung Tam,Mai,104.5118455,21.60309937,0.783630031,32,6703,0.47739818,1.328846591,24.08103405,5044.224102,152.7627576,3930,
